Spring;3.2.0.RELEASE;/home/thiago/git/Projetos/Spring/3.2.0.RELEASE/;402556;
Spring;3.2.1.RELEASE;/home/thiago/git/Projetos/Spring/3.2.1.RELEASE/;395176;
Spring;3.2.10.RELEASE;/home/thiago/git/Projetos/Spring/3.2.10.RELEASE/;400928;
Spring;3.2.11.RELEASE;/home/thiago/git/Projetos/Spring/3.2.11.RELEASE/;401084;
Spring;3.2.12.RELEASE;/home/thiago/git/Projetos/Spring/3.2.12.RELEASE/;401552;
Spring;3.2.13.RELEASE;/home/thiago/git/Projetos/Spring/3.2.13.RELEASE/;401789;
Spring;3.2.14.RELEASE;/home/thiago/git/Projetos/Spring/3.2.14.RELEASE/;402175;
Spring;3.2.2.RELEASE;/home/thiago/git/Projetos/Spring/3.2.2.RELEASE/;396304;
Spring;3.2.3.RELEASE;/home/thiago/git/Projetos/Spring/3.2.3.RELEASE/;396554;
Spring;3.2.4.RELEASE;/home/thiago/git/Projetos/Spring/3.2.4.RELEASE/;397020;
Spring;3.2.5.RELEASE;/home/thiago/git/Projetos/Spring/3.2.5.RELEASE/;398026;
Spring;3.2.6.RELEASE;/home/thiago/git/Projetos/Spring/3.2.6.RELEASE/;398608;
Spring;3.2.7.RELEASE;/home/thiago/git/Projetos/Spring/3.2.7.RELEASE/;399080;
Spring;3.2.8.RELEASE;/home/thiago/git/Projetos/Spring/3.2.8.RELEASE/;399468;
Spring;3.2.9.RELEASE;/home/thiago/git/Projetos/Spring/3.2.9.RELEASE/;400717;
Spring;4.0.0.M1;/home/thiago/git/Projetos/Spring/4.0.0.M1/;397907;
Spring;4.0.0.M2;/home/thiago/git/Projetos/Spring/4.0.0.M2/;405981;
Spring;4.0.0.M3;/home/thiago/git/Projetos/Spring/4.0.0.M3/;413394;
Spring;4.0.0.RC1;/home/thiago/git/Projetos/Spring/4.0.0.RC1/;426838;
Spring;4.0.0.RC2;/home/thiago/git/Projetos/Spring/4.0.0.RC2/;430919;
Spring;4.0.0.RELEASE;/home/thiago/git/Projetos/Spring/4.0.0.RELEASE/;432557;
Spring;4.0.1.RELEASE;/home/thiago/git/Projetos/Spring/4.0.1.RELEASE/;437537;
Spring;4.0.2.RELEASE;/home/thiago/git/Projetos/Spring/4.0.2.RELEASE/;438585;
Spring;4.0.3.RELEASE;/home/thiago/git/Projetos/Spring/4.0.3.RELEASE/;443816;
Spring;4.0.4.RELEASE;/home/thiago/git/Projetos/Spring/4.0.4.RELEASE/;445492;
Spring;4.0.5.RELEASE;/home/thiago/git/Projetos/Spring/4.0.5.RELEASE/;446066;
Spring;4.0.6.RELEASE;/home/thiago/git/Projetos/Spring/4.0.6.RELEASE/;446752;
Spring;4.0.7.RELEASE;/home/thiago/git/Projetos/Spring/4.0.7.RELEASE/;447058;
Spring;4.0.8.RELEASE;/home/thiago/git/Projetos/Spring/4.0.8.RELEASE/;447898;
Spring;4.0.9.RELEASE;/home/thiago/git/Projetos/Spring/4.0.9.RELEASE/;448190;
Spring;4.1.0.RC1;/home/thiago/git/Projetos/Spring/4.1.0.RC1/;478507;
Spring;4.1.0.RC2;/home/thiago/git/Projetos/Spring/4.1.0.RC2/;483851;
Spring;4.1.0.RELEASE;/home/thiago/git/Projetos/Spring/4.1.0.RELEASE/;485015;
Spring;4.1.1.RELEASE;/home/thiago/git/Projetos/Spring/4.1.1.RELEASE/;486591;
Spring;4.1.2.RELEASE;/home/thiago/git/Projetos/Spring/4.1.2.RELEASE/;491700;
Spring;4.1.3.RELEASE;/home/thiago/git/Projetos/Spring/4.1.3.RELEASE/;493163;
Spring;4.1.4.RELEASE;/home/thiago/git/Projetos/Spring/4.1.4.RELEASE/;493867;
Spring;4.1.5.RELEASE;/home/thiago/git/Projetos/Spring/4.1.5.RELEASE/;495028;
Spring;4.1.6.RELEASE;/home/thiago/git/Projetos/Spring/4.1.6.RELEASE/;495430;
Spring;4.1.7.RELEASE;/home/thiago/git/Projetos/Spring/4.1.7.RELEASE/;496595;
Spring;4.2.0.RC2;/home/thiago/git/Projetos/Spring/4.2.0.RC2/;525576;
FindBugs;1.2.1;/home/thiago/git/Projetos/FindBugs/1.2.1/;82821;
FindBugs;1.3.4;/home/thiago/git/Projetos/FindBugs/1.3.4/;95746;
FindBugs;1.3.5;/home/thiago/git/Projetos/FindBugs/1.3.5/;98893;
FindBugs;1.3.6;/home/thiago/git/Projetos/FindBugs/1.3.6/;99814;
FindBugs;1.3.7;/home/thiago/git/Projetos/FindBugs/1.3.7/;100411;
FindBugs;1.3.8;/home/thiago/git/Projetos/FindBugs/1.3.8/;102730;
FindBugs;1.3.9;/home/thiago/git/Projetos/FindBugs/1.3.9/;110911;
FindBugs;2.0.0;/home/thiago/git/Projetos/FindBugs/2.0.0/;120501;
FindBugs;2.0.1;/home/thiago/git/Projetos/FindBugs/2.0.1/;121367;
FindBugs;2.0.2;/home/thiago/git/Projetos/FindBugs/2.0.2/;121973;
FindBugs;2.0.3;/home/thiago/git/Projetos/FindBugs/2.0.3/;123976;
FindBugs;3.0.0;/home/thiago/git/Projetos/FindBugs/3.0.0/;126360;
FindBugs;3.0.1;/home/thiago/git/Projetos/FindBugs/3.0.1/;131351;
SquirrelSql;2.3.2;/home/thiago/git/Projetos/SquirrelSql/2.3.2/;122440;
SquirrelSql;2.4.1;/home/thiago/git/Projetos/SquirrelSql/2.4.1/;131608;
SquirrelSql;2.5.1;/home/thiago/git/Projetos/SquirrelSql/2.5.1/;138532;
SquirrelSql;3.2.3;/home/thiago/git/Projetos/SquirrelSql/3.2.3/;231842;
