File;StartLine;EndLine;LOC_BEFORE_REFACTORING;LOC_AFTER_REFACTORING;ProjectName;VersionProject;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/DOMUtil.java;208;221;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java;125;130;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java;170;185;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java;177;181;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java;259;270;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java;284;293;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTest.java;250;258;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTest.java;530;538;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/SummaryJUnitResultFormatter.java;69;74;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/SummaryJUnitResultFormatter.java;199;209;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/SummaryJUnitResultFormatter.java;203;207;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/FailureRecorder.java;249;266;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java;106;111;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java;120;175;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java;154;159;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java;163;173;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java;200;215;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java;259;269;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java;283;292;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java;310;315;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLResultAggregator.java;147;151;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLResultAggregator.java;215;226;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLResultAggregator.java;248;281;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLResultAggregator.java;320;324;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;372;574;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;374;515;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;389;395;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;432;464;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;530;543;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;562;566;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;567;571;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;590;598;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;600;604;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;605;609;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;916;922;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;933;938;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;972;1024;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;1139;1152;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;1190;1196;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;1202;1213;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java;1204;1210;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/TearDownOnVmCrash.java;84;139;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/TearDownOnVmCrash.java;89;93;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/TearDownOnVmCrash.java;96;100;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/TearDownOnVmCrash.java;109;115;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/TearDownOnVmCrash.java;121;128;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java;62;66;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java;164;168;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java;185;202;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java;193;197;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/jlink/jlink.java;208;212;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/jlink/jlink.java;238;257;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/jlink/jlink.java;305;322;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/jlink/jlink.java;316;320;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/jlink/jlink.java;357;363;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/jlink/jlink.java;396;406;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/jlink/JlinkTask.java;147;151;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ccm/CCMCreateTask.java;312;329;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ccm/Continuus.java;96;104;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java;606;612;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java;614;620;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java;692;719;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java;356;459;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java;360;438;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java;363;435;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java;441;451;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java;485;491;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java;504;510;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/TelnetTask.java;100;129;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/TelnetTask.java;102;106;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/TelnetTask.java;122;127;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/TelnetTask.java;341;375;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/TelnetTask.java;385;393;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTask.java;592;606;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTask.java;754;760;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTask.java;772;780;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTask.java;814;820;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTask.java;821;831;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/RExecTask.java;204;236;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/RExecTask.java;246;254;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/RExecTask.java;263;307;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/RExecTask.java;357;386;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/RExecTask.java;359;363;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/RExecTask.java;379;384;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;369;379;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;399;404;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;436;443;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;497;553;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;590;594;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;598;602;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;611;615;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;665;673;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;680;684;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;694;698;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;740;752;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;747;751;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;815;825;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;829;847;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;1093;1098;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;1135;1141;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;1143;1148;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;1151;1161;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;1558;1572;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;1694;1700;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;1956;1980;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;1995;2008;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;2139;2180;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;2264;2311;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java;2547;2553;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;270;280;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;300;305;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;337;344;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;398;454;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;491;495;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;499;503;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;512;516;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;566;574;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;581;585;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;595;599;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;641;653;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;648;652;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;717;727;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;731;749;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;999;1004;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;1041;1046;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;1048;1054;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;1057;1067;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;1345;1369;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;1384;1397;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;1526;1574;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;1568;1572;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;1658;1712;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;1706;1710;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirrorImpl.java;1940;1946;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/javah/SunJavah.java;51;62;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/javah/SunJavah.java;52;58;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/javah/Kaffeh.java;46;53;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/javah/Gcjh.java;41;48;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/i18n/Translate.java;410;424;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/i18n/Translate.java;432;481;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/i18n/Translate.java;504;543;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/i18n/Translate.java;507;516;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/i18n/Translate.java;552;629;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/Scp.java;219;250;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/Scp.java;258;281;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/Scp.java;289;315;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/Scp.java;323;342;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpToMessage.java;152;165;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpToMessage.java;170;185;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpToMessage.java;244;271;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpFromMessageBySftp.java;108;129;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpFromMessageBySftp.java;110;117;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpFromMessageBySftp.java;191;197;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpFromMessage.java;135;148;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpFromMessage.java;250;276;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpFromMessage.java;287;292;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/SSHSession.java;151;205;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/SSHExec.java;311;351;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/SSHExec.java;318;336;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/ssh/SSHExec.java;363;371;0;0;Ant;1.9.4;
