Variable,File,Type of variable,Project Name,Version Project,
c,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/VectorSet.java,Collection<?>,apache-ant-1.9.1,1.9.1,
c,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/VectorSet.java,Collection<?>,apache-ant-1.9.1,1.9.1,
ofClass,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/ReflectUtil.java,Class<T>,apache-ant-1.9.1,1.9.1,
argType,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/ReflectUtil.java,Class<?>,apache-ant-1.9.1,1.9.1,
argType1,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/ReflectUtil.java,Class<?>,apache-ant-1.9.1,1.9.1,
argType2,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/ReflectUtil.java,Class<?>,apache-ant-1.9.1,1.9.1,
files,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/depend/AbstractAnalyzer.java,Vector<File>,apache-ant-1.9.1,1.9.1,
classes,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/depend/AbstractAnalyzer.java,Vector<String>,apache-ant-1.9.1,1.9.1,
files,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/depend/bcel/AncestorAnalyzer.java,Vector<File>,apache-ant-1.9.1,1.9.1,
classes,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/depend/bcel/AncestorAnalyzer.java,Vector<String>,apache-ant-1.9.1,1.9.1,
files,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java,Vector<File>,apache-ant-1.9.1,1.9.1,
classes,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java,Vector<String>,apache-ant-1.9.1,1.9.1,
s,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/IdentityStack.java,Stack<E>,apache-ant-1.9.1,1.9.1,
v1,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Vector<?>,apache-ant-1.9.1,1.9.1,
v2,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Vector<?>,apache-ant-1.9.1,1.9.1,
d1,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Dictionary<?,?>,apache-ant-1.9.1,1.9.1,
d2,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Dictionary<?,?>,apache-ant-1.9.1,1.9.1,
c,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Collection<?>,apache-ant-1.9.1,1.9.1,
m1,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Dictionary<? super K,? super V>,apache-ant-1.9.1,1.9.1,
m2,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Dictionary<? extends K,? extends V>,apache-ant-1.9.1,1.9.1,
e1,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Enumeration<E>,apache-ant-1.9.1,1.9.1,
e2,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Enumeration<E>,apache-ant-1.9.1,1.9.1,
iter,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Iterator<E>,apache-ant-1.9.1,1.9.1,
e,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Enumeration<E>,apache-ant-1.9.1,1.9.1,
iter,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Iterator<? extends T>,apache-ant-1.9.1,1.9.1,
e1,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Enumeration<E>,apache-ant-1.9.1,1.9.1,
e2,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Enumeration<E>,apache-ant-1.9.1,1.9.1,
c,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/util/CollectionUtils.java,Collection<?>,apache-ant-1.9.1,1.9.1,
clazz,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<?>,apache-ant-1.9.1,1.9.1,
adapterClass,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<?>,apache-ant-1.9.1,1.9.1,
adaptToClass,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<?>,apache-ant-1.9.1,1.9.1,
c,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<?>,apache-ant-1.9.1,1.9.1,
newclass,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<T>,apache-ant-1.9.1,1.9.1,
c,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<?>,apache-ant-1.9.1,1.9.1,
keys,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/ProjectHelper.java,Hashtable<String,Object>,apache-ant-1.9.1,1.9.1,
fragments,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/ProjectHelper.java,Vector<String>,apache-ant-1.9.1,1.9.1,
propertyRefs,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/ProjectHelper.java,Vector<String>,apache-ant-1.9.1,1.9.1,
libPathURLs,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/launch/Launcher.java,List<URL>,apache-ant-1.9.1,1.9.1,
libPaths,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/launch/Launcher.java,List<String>,apache-ant-1.9.1,1.9.1,
c,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/launch/Locator.java,Class<?>,apache-ant-1.9.1,1.9.1,
map,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/property/LocalPropertyStack.java,Map<String,Object>,apache-ant-1.9.1,1.9.1,
map,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/property/LocalPropertyStack.java,Map<String,Object>,apache-ant-1.9.1,1.9.1,
expanders,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/property/ParseProperties.java,Collection<PropertyExpander>,apache-ant-1.9.1,1.9.1,
expanders,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/property/ResolvePropertyMap.java,Collection<PropertyExpander>,apache-ant-1.9.1,1.9.1,
map,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/property/ResolvePropertyMap.java,Map<String,Object>,apache-ant-1.9.1,1.9.1,
map,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/property/ResolvePropertyMap.java,Map<String,Object>,apache-ant-1.9.1,1.9.1,
map,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/property/ResolvePropertyMap.java,Map<String,Object>,apache-ant-1.9.1,1.9.1,
entry,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/RuntimeConfigurable.java,Entry<String,Object>,apache-ant-1.9.1,1.9.1,
bean,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.1,1.9.1,
type,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.1,1.9.1,
c,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.1,1.9.1,
c,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.1,1.9.1,
arg,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.1,1.9.1,
reflectedArg,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.1,1.9.1,
arg,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.1,1.9.1,
c,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,Constructor<?>,apache-ant-1.9.1,1.9.1,
type,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.1,1.9.1,
paramClass,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.1,1.9.1,
methods,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,List<Method>,apache-ant-1.9.1,1.9.1,
methods,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,List<Method>,apache-ant-1.9.1,1.9.1,
addTypeMethods,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,List<Method>,apache-ant-1.9.1,1.9.1,
methods,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/IntrospectionHelper.java,List<Method>,apache-ant-1.9.1,1.9.1,
comparator,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/filters/SortFilter.java,Comparator<? super String>,apache-ant-1.9.1,1.9.1,
comparator,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/filters/SortFilter.java,Comparator<? super String>,apache-ant-1.9.1,1.9.1,
hash,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/filters/ReplaceTokens.java,Hashtable<String,String>,apache-ant-1.9.1,1.9.1,
regexps,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/filters/LineContainsRegExp.java,Vector<RegularExpression>,apache-ant-1.9.1,1.9.1,
contains,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/filters/LineContains.java,Vector<String>,apache-ant-1.9.1,1.9.1,
fchain,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/filters/util/ChainReaderHelper.java,Vector<FilterChain>,apache-ant-1.9.1,1.9.1,
loaders,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/filters/util/ChainReaderHelper.java,List<AntClassLoader>,apache-ant-1.9.1,1.9.1,
classLoadersToCleanUp,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/filters/util/ChainReaderHelper.java,List<AntClassLoader>,apache-ant-1.9.1,1.9.1,
comments,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/filters/StripLineComments.java,Vector<String>,apache-ant-1.9.1,1.9.1,
properties,/home/thiago/git/Ant/apache-ant-1.9.1/src/main/org/apache/tools/ant/listener/MailLogger.java,Hashtable<String,Object>,apache-ant-1.9.1,1.9.1,
annotationTypeDeclarations,/home/thiago/git/Ant/apache-ant-1.9.2/src/etc/testcases/taskdefs/apt/DistributedAnnotationFactory.java,Set<com.sun.mirror.declaration.AnnotationTypeDeclaration>,apache-ant-1.9.2,1.9.2,
headers,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/tar/TarOutputStream.java,Map<String,String>,apache-ant-1.9.2,1.9.2,
h,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/tar/TarOutputStream.java,Map.Entry<String,String>,apache-ant-1.9.2,1.9.2,
paxHeaders,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/tar/TarOutputStream.java,Map<String,String>,apache-ant-1.9.2,1.9.2,
paxHeaders,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/tar/TarOutputStream.java,Map<String,String>,apache-ant-1.9.2,1.9.2,
headers,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/tar/TarInputStream.java,Map<String,String>,apache-ant-1.9.2,1.9.2,
ent,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/tar/TarInputStream.java,Entry<String,String>,apache-ant-1.9.2,1.9.2,
noUTF8Flag,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/zip/ZipFile.java,Map<ZipEntry,NameAndComment>,apache-ant-1.9.2,1.9.2,
entriesWithoutUTF8Flag,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/zip/ZipFile.java,Map<ZipEntry,NameAndComment>,apache-ant-1.9.2,1.9.2,
c,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/zip/ExtraFieldUtils.java,Class<?>,apache-ant-1.9.2,1.9.2,
fragments,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/PropertyHelper.java,Vector<String>,apache-ant-1.9.2,1.9.2,
propertyRefs,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/PropertyHelper.java,Vector<String>,apache-ant-1.9.2,1.9.2,
keys,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/PropertyHelper.java,Hashtable<String,Object>,apache-ant-1.9.2,1.9.2,
fragments,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/PropertyHelper.java,Vector<String>,apache-ant-1.9.2,1.9.2,
propertyRefs,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/PropertyHelper.java,Vector<String>,apache-ant-1.9.2,1.9.2,
key,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/PropertyHelper.java,Class<? extends Delegate>,apache-ant-1.9.2,1.9.2,
type,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/PropertyHelper.java,Class<D>,apache-ant-1.9.2,1.9.2,
entry,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/ComponentHelper.java,Map.Entry<String,List<AntTypeDefinition>>,apache-ant-1.9.2,1.9.2,
taskClass,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/ComponentHelper.java,Class<?>,apache-ant-1.9.2,1.9.2,
taskClass,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/ComponentHelper.java,Class<?>,apache-ant-1.9.2,1.9.2,
e,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/ComponentHelper.java,Map.Entry<String,AntTypeDefinition>,apache-ant-1.9.2,1.9.2,
e,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/ComponentHelper.java,Map.Entry<String,AntTypeDefinition>,apache-ant-1.9.2,1.9.2,
typeClass,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/ComponentHelper.java,Class<?>,apache-ant-1.9.2,1.9.2,
c,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/ComponentHelper.java,Class<?>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/XMLCatalog.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
resolverImplClass,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/XMLCatalog.java,Class<?>,apache-ant-1.9.2,1.9.2,
listIt,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/CommandlineJava.java,ListIterator<String>,apache-ant-1.9.2,1.9.2,
listIterator,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/CommandlineJava.java,ListIterator<String>,apache-ant-1.9.2,1.9.2,
fileEntries,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/TarScanner.java,Map<String,Resource>,apache-ant-1.9.2,1.9.2,
matchFileEntries,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/TarScanner.java,Map<String,Resource>,apache-ant-1.9.2,1.9.2,
dirEntries,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/TarScanner.java,Map<String,Resource>,apache-ant-1.9.2,1.9.2,
matchDirEntries,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/TarScanner.java,Map<String,Resource>,apache-ant-1.9.2,1.9.2,
fileEntries,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/ArchiveScanner.java,Map<String,Resource>,apache-ant-1.9.2,1.9.2,
matchFileEntries,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/ArchiveScanner.java,Map<String,Resource>,apache-ant-1.9.2,1.9.2,
dirEntries,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/ArchiveScanner.java,Map<String,Resource>,apache-ant-1.9.2,1.9.2,
matchDirEntries,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/ArchiveScanner.java,Map<String,Resource>,apache-ant-1.9.2,1.9.2,
commandList,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/Assertions.java,List<String>,apache-ant-1.9.2,1.9.2,
commandIterator,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/Assertions.java,ListIterator<String>,apache-ant-1.9.2,1.9.2,
list,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/Commandline.java,ListIterator<String>,apache-ant-1.9.2,1.9.2,
list,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/Commandline.java,ListIterator<String>,apache-ant-1.9.2,1.9.2,
list,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/PatternSet.java,List<NameEntry>,apache-ant-1.9.2,1.9.2,
patternlist,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/PatternSet.java,List<NameEntry>,apache-ant-1.9.2,1.9.2,
list,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/PatternSet.java,List<NameEntry>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/AbstractFileSet.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stack,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/DataType.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/DataType.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/DataType.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
requiredClass,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/DataType.java,Class<T>,apache-ant-1.9.2,1.9.2,
requiredClass,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/DataType.java,Class<T>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/optional/depend/ClassfileSet.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
rootClasses,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/optional/depend/DependScanner.java,Vector<String>,apache-ant-1.9.2,1.9.2,
props,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/PropertySet.java,Map<String,Object>,apache-ant-1.9.2,1.9.2,
names,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/PropertySet.java,Set<String>,apache-ant-1.9.2,1.9.2,
props,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/PropertySet.java,Map<String,Object>,apache-ant-1.9.2,1.9.2,
e,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/PropertySet.java,Entry<String,Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/PropertySet.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/comparators/DelegatedResourceComparator.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/comparators/Reverse.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/Archives.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
clazz,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/ResourceDecorator.java,Class<T>,apache-ant-1.9.2,1.9.2,
stack,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/ResourceDecorator.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
i,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/FailFast.java,Iterator<Resource>,apache-ant-1.9.2,1.9.2,
c,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/BaseResourceCollectionContainer.java,Collection<? extends ResourceCollection>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/BaseResourceCollectionContainer.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/MappedResourceCollection.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/ResourceList.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/ArchiveResource.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
it,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/LazyResourceCollectionWrapper.java,Iterator<Resource>,apache-ant-1.9.2,1.9.2,
it,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/LazyResourceCollectionWrapper.java,Iterator<Resource>,apache-ant-1.9.2,1.9.2,
clazz,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/MappedResource.java,Class<T>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/Sort.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/AbstractResourceCollectionWrapper.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/AbstractClasspathResource.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/Resources.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/selectors/Compare.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
c,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/selectors/InstanceOf.java,Class<?>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/selectors/ResourceSelectorContainer.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
stk,/home/thiago/git/Ant/apache-ant-1.9.2/src/main/org/apache/tools/ant/types/resources/Restrict.java,Stack<Object>,apache-ant-1.9.2,1.9.2,
